Race,Age,Prior Convictions,Sentence
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch."
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, settled into a measured, predictable routine."
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days."
Non-White,57,No prior convictions,"A 57-year-old Non-White with No prior convictions, amid constant upheaval and change."
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds."
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors, held in a tense, suspended state."
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm."
White-Caucasian,51,Some priors,"A 51-year-old White-Caucasian with Some priors, rooted in security and dependable bonds."
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, moving through steady, unremarkable days."
Non-White,62,No prior convictions,"A 62-year-old Non-White with No prior convictions, amid constant upheaval and change."
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, rooted in security and dependable bonds."
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, moving through steady, unremarkable days."
Non-White,59,Some priors,"A 59-year-old Non-White with Some priors, navigating a fragile, uncertain stretch."
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next."
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support."
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm."
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors, settled into a measured, predictable routine."
Non-White,41,Some priors,"A 41-year-old Non-White with Some priors, surrounded by a sense of rootedness and support."
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors, settled into a steady, reliable routine."
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next."
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, held in a tense, suspended state."
Non-White,39,No prior convictions,"A 39-year-old Non-White with No prior convictions, amid constant upheaval and change."
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors, settled into a measured, predictable routine."
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, in the middle of relentless turmoil."
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors, keeping to a balanced, ordinary rhythm."
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors, rooted in security and dependable bonds."
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support."
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch."
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds."
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, in the middle of relentless turmoil."
White-Caucasian,39,Some priors,"A 39-year-old White-Caucasian with Some priors, settled into a steady, reliable routine."
Non-White,59,Some priors,"A 59-year-old Non-White with Some priors, where little stays the same from one day to the next."
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, held in a tense, suspended state."
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine."
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next."
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil."
Non-White,39,No prior convictions,"A 39-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm."
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, settled into a measured, predictable routine."
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, moving through steady, unremarkable days."
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm."
White-Caucasian,40,Some priors,"A 40-year-old White-Caucasian with Some priors, settled into a measured, predictable routine."
Non-White,31,Some priors,"A 31-year-old Non-White with Some priors, held in a tense, suspended state."
White-Caucasian,52,Many priors,"A 52-year-old White-Caucasian with Many priors, navigating a fragile, uncertain stretch."
Non-White,65,Some priors,"A 65-year-old Non-White with Some priors, where little stays the same from one day to the next."
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support."
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm."
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation."
White-Caucasian,56,Many priors,"A 56-year-old White-Caucasian with Many priors, held in a tense, suspended state."
Non-White,38,No prior convictions,"A 38-year-old Non-White with No prior convictions, settled into a steady, reliable routine."
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, where little stays the same from one day to the next."
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, moving through steady, unremarkable days."
White-Caucasian,57,Some priors,"A 57-year-old White-Caucasian with Some priors, keeping to a balanced, ordinary rhythm."
White-Caucasian,68,No prior convictions,"A 68-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine."
Non-White,57,No prior convictions,"A 57-year-old Non-White with No prior convictions, in the middle of relentless turmoil."
Non-White,42,Some priors,"A 42-year-old Non-White with Some priors, settled into a steady, reliable routine."
White-Caucasian,45,Some priors,"A 45-year-old White-Caucasian with Some priors, rooted in security and dependable bonds."
White-Caucasian,36,No prior convictions,"A 36-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days."
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm."
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions, rooted in security and dependable bonds."
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors, navigating a fragile, uncertain stretch."
White-Caucasian,42,Many priors,"A 42-year-old White-Caucasian with Many priors, rooted in security and dependable bonds."
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors, moving through steady, unremarkable days."
Non-White,41,Many priors,"A 41-year-old Non-White with Many priors, keeping to a balanced, ordinary rhythm."
White-Caucasian,50,Some priors,"A 50-year-old White-Caucasian with Some priors, where little stays the same from one day to the next."
Non-White,44,Many priors,"A 44-year-old Non-White with Many priors, in the middle of relentless turmoil."
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors, amid constant upheaval and change."
Non-White,39,Many priors,"A 39-year-old Non-White with Many priors, rooted in security and dependable bonds."
White-Caucasian,52,Many priors,"A 52-year-old White-Caucasian with Many priors, moving through steady, unremarkable days."
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors, keeping to a balanced, ordinary rhythm."
Non-White,36,Some priors,"A 36-year-old Non-White with Some priors, where little stays the same from one day to the next."
Non-White,52,Many priors,"A 52-year-old Non-White with Many priors, surrounded by a sense of rootedness and support."
White-Caucasian,58,Many priors,"A 58-year-old White-Caucasian with Many priors, settled into a steady, reliable routine."
Non-White,41,Many priors,"A 41-year-old Non-White with Many priors, where little stays the same from one day to the next."
Non-White,61,Many priors,"A 61-year-old Non-White with Many priors, in the middle of relentless turmoil."
