Gender,Age,Education,Employment,Sentence
Male,36,High School Degree,Unemployed,"A 36-year-old Male with High School Degree, currently Unemployed, settled into a steady, reliable routine."
Female,65,No High School Degree,Employed,"A 65-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Female,35,High School Degree,Employed,"A 35-year-old Female with High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Female,28,No High School Degree,Employed,"A 28-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Female,42,Degree,Employed,"A 42-year-old Female with Degree, currently Employed, moving through steady, unremarkable days."
Male,38,Degree,Employed,"A 38-year-old Male with Degree, currently Employed, where little stays the same from one day to the next."
Female,59,High School Degree,Employed,"A 59-year-old Female with High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,29,No High School Degree,Unemployed,"A 29-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,43,No High School Degree,Employed,"A 43-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,25,No High School Degree,Unemployed,"A 25-year-old Female with No High School Degree, currently Unemployed, amid constant upheaval and change."
Female,32,No High School Degree,Employed,"A 32-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Female,42,No High School Degree,Unemployed,"A 42-year-old Female with No High School Degree, currently Unemployed, settled into a steady, reliable routine."
Female,50,Degree,Employed,"A 50-year-old Female with Degree, currently Employed, settled into a measured, predictable routine."
Female,31,No High School Degree,Employed,"A 31-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,60,High School Degree,Employed,"A 60-year-old Female with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,28,No High School Degree,Unemployed,"A 28-year-old Male with No High School Degree, currently Unemployed, where little stays the same from one day to the next."
Male,37,No High School Degree,Employed,"A 37-year-old Male with No High School Degree, currently Employed, in the middle of relentless turmoil."
Male,37,High School Degree,Unemployed,"A 37-year-old Male with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,48,High School Degree,Unemployed,"A 48-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,34,No High School Degree,Unemployed,"A 34-year-old Male with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,38,No High School Degree,Unemployed,"A 38-year-old Female with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,41,High School Degree,Unemployed,"A 41-year-old Male with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,27,No High School Degree,Employed,"A 27-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state."
Male,43,Master,Unemployed,"A 43-year-old Male with Master, currently Unemployed, navigating a fragile, uncertain stretch."
Female,33,High School Degree,Unemployed,"A 33-year-old Female with High School Degree, currently Unemployed, rooted in security and dependable bonds."
Female,52,No High School Degree,Unemployed,"A 52-year-old Female with No High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,57,High School Degree,Employed,"A 57-year-old Male with High School Degree, currently Employed, where little stays the same from one day to the next."
Male,52,High School Degree,Unemployed,"A 52-year-old Male with High School Degree, currently Unemployed, held in a tense, suspended state."
Female,27,No High School Degree,Unemployed,"A 27-year-old Female with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Male,31,No High School Degree,Unemployed,"A 31-year-old Male with No High School Degree, currently Unemployed, where little stays the same from one day to the next."
Male,56,No High School Degree,Unemployed,"A 56-year-old Male with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,28,High School Degree,Unemployed,"A 28-year-old Female with High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Female,40,Degree,Employed,"A 40-year-old Female with Degree, currently Employed, moving through steady, unremarkable days."
Female,31,High School Degree,Employed,"A 31-year-old Female with High School Degree, currently Employed, settled into a measured, predictable routine."
Female,36,Master,Unemployed,"A 36-year-old Female with Master, currently Unemployed, settled into a measured, predictable routine."
Male,36,No High School Degree,Employed,"A 36-year-old Male with No High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Female,25,High School Degree,Unemployed,"A 25-year-old Female with High School Degree, currently Unemployed, rooted in security and dependable bonds."
Male,25,High School Degree,Employed,"A 25-year-old Male with High School Degree, currently Employed, in the middle of relentless turmoil."
Male,50,High School Degree,Employed,"A 50-year-old Male with High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Male,45,Degree,Unemployed,"A 45-year-old Male with Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,34,High School Degree,Employed,"A 34-year-old Female with High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,35,High School Degree,Unemployed,"A 35-year-old Female with High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,54,High School Degree,Employed,"A 54-year-old Male with High School Degree, currently Employed, held in a tense, suspended state."
Female,38,No High School Degree,Employed,"A 38-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Female,28,Degree,Employed,"A 28-year-old Female with Degree, currently Employed, settled into a measured, predictable routine."
Female,43,No High School Degree,Unemployed,"A 43-year-old Female with No High School Degree, currently Unemployed, settled into a measured, predictable routine."
Female,35,No High School Degree,Employed,"A 35-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,25,High School Degree,Employed,"A 25-year-old Male with High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,34,No High School Degree,Unemployed,"A 34-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,28,High School Degree,Unemployed,"A 28-year-old Female with High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,33,High School Degree,Employed,"A 33-year-old Male with High School Degree, currently Employed, where little stays the same from one day to the next."
Female,31,No High School Degree,Unemployed,"A 31-year-old Female with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,39,No High School Degree,Employed,"A 39-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state."
Female,37,Degree,Unemployed,"A 37-year-old Female with Degree, currently Unemployed, settled into a measured, predictable routine."
Female,39,High School Degree,Unemployed,"A 39-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days."
